,player_name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,is_new_player,total_points_sum,total_points_mean,non_zero_gw_count,total_points_non_zero_sum,total_points_non_zero_mean,price,position,DC_points,first_10_mean,first_5_mean
667,Adam Aznou,Everton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,4.5,Defender,10.0,0.2631578947368421,0.2631578947368421
355,Bastien Meupiyou Menadjou,Wolves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
251,Jordan Beyer,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
153,Charlie Tasker,Brighton,,,,,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,,,,0.0,,0.0,,,,,,False,0.0,0.0,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
188,Samuel Amissah,Fulham,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,False,0.0,0.0,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
354,Ki-Jana Hoever,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
216,Ashley Phillips,Spurs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
217,Takai Kōta,Spurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
218,Luka Vušković,Spurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
243,Connor Roberts,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,4.5,Defender,10.0,0.2631578947368421,0.2631578947368421
245,Hannes Delcroix,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
246,Owen Dodgson,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
247,Hjalmar Ekdal,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
248,Maxime Estève,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
249,Quilindschy Hartman,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
250,Bashir Humphreys,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
252,Lucas Pires Silva,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
151,Eiran Cashin,Brighton,0.0,,,,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,,,1.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,,False,1.0,0.05555555555555555,1,1.0,1.0,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
253,Shurandy Sambo,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
254,Oliver Sonne,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
256,Joe Worrall,Burnley,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
280,Daniel Ballard,Sunderland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,4.5,Defender,10.0,0.2631578947368421,0.2631578947368421
281,Trai Hume,Sunderland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,4.5,Defender,10.0,0.2631578947368421,0.2631578947368421
282,Aji Alese,Sunderland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
283,Joe Anderson,Sunderland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
284,Dennis Cirkin,Sunderland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
285,Leo Fuhr Hjelde,Sunderland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
286,Niall Huggins,Sunderland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
287,Zak Johnson,Sunderland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
288,Luke O'Nien,Sunderland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
289,Timothée Pembélé,Sunderland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
291,Jenson Seelt,Sunderland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
152,Jacob Slater,Brighton,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,False,0.0,0.0,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
318,El Hadji Malick Diouf,West Ham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,4.5,Defender,10.0,0.2631578947368421,0.2631578947368421
320,Maximilian Kilman,West Ham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,4.5,Defender,10.0,0.2631578947368421,0.2631578947368421
352,Santiago Ignacio Bueno,Wolves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,4.5,Defender,10.0,0.2631578947368421,0.2631578947368421
350,Yerson Mosquera Valdelamar,Wolves,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,False,3.0,0.09375,5,3.0,0.6,4.5,Defender,10.0,0.2631578947368421,0.2631578947368421
4,Jeremie Frimpong,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,6.0,Defender,10.0,0.2631578947368421,0.2631578947368421
349,Hugo Bueno López,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0,0.0,,4.5,Defender,10.0,0.2631578947368421,0.2631578947368421
12,Amara Nallo,Liverpool,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,False,0.0,0.0,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
13,Rhys Williams,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
14,Calvin Ramsay,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
42,Adrien Truffert,Bournemouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,4.5,Defender,10.0,0.2631578947368421,0.2631578947368421
43,Matai Akinmboni,Bournemouth,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,False,0.0,0.0,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
44,Owen Bevan,Bournemouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
47,Chris Mepham,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
48,Julio Soler Barreto,Bournemouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
82,Lino da Cruz Sousa,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
83,Yasin Özcan,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
141,Diego Coppola,Brighton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,4.5,Defender,10.0,0.2631578947368421,0.2631578947368421
140,Olivier Boscagli,Brighton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,4.5,Defender,10.0,0.2631578947368421,0.2631578947368421
322,Nayef Aguerd,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0,0.0,,4.5,Defender,10.0,0.2631578947368421,0.2631578947368421
326,Kaelan Casey,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,False,1.0,0.027777777777777776,1,1.0,1.0,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
145,Ferdi Kadıoğlu,Brighton,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,6.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,6.0,6.0,,,False,18.0,0.6,3,18.0,6.0,4.5,Defender,10.0,0.2631578947368421,0.2631578947368421
142,Maxim De Cuyper,Brighton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,4.5,Defender,10.0,0.2631578947368421,0.2631578947368421
114,Jamaal Lascelles,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0,0.0,,4.5,Defender,10.0,0.2631578947368421,0.2631578947368421
290,Reinildo Mandava,Sunderland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
117,Miodrag Pivaš,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
116,Harrison Ashby,Newcastle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
115,Alex Murphy,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0,0.0,,4.0,Defender,10.0,0.2631578947368421,0.2631578947368421
87,Emiliano Buendía Stati,Aston Villa,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.25,0.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.25,1.0,0.0,0.3333333333333333,0.0,0.0,False,10.75,0.28289473684210525,15,10.75,0.7166666666666667,5.5,Midfielder,,0.2583333333333333,0.26666666666666666
133,William Osula,Newcastle,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,2.3333333333333335,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.3333333333333335,0.0,1.0,1.0,1.0,1.0,0.0,1.0,False,19.0,0.5,17,19.0,1.1176470588235294,5.5,Forward,,0.2333333333333333,0.26666666666666666
201,Harrison Reed,Fulham,1.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,10.0,0.2631578947368421,14,10.0,0.7142857142857143,4.5,Midfielder,,0.2333333333333333,0.26666666666666666
562,Antony dos Santos,Man Utd,0.0,0.0,,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,False,7.0,0.21875,7,7.0,1.0,6.0,Midfielder,,0.2,0.2
474,Odsonne Édouard,Crystal Palace,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,0.0,,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,False,7.0,0.23333333333333334,6,7.0,1.1666666666666667,5.0,Forward,,0.2,0.0
654,Carlos Alcaraz Durán,Everton,,,0.0,,2.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,,False,8.0,0.2962962962962963,7,8.0,1.1428571428571428,5.5,Midfielder,,0.2,0.4
167,James Milner,Brighton,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,False,6.0,0.15789473684210525,4,6.0,1.5,5.0,Midfielder,,0.2,0.4
334,Luis Guilherme Lira dos Santos,West Ham,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,False,11.999999999999998,0.31578947368421045,13,11.999999999999998,0.9230769230769229,5.0,Midfielder,,0.2,0.2
336,Andy Irving,West Ham,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,False,9.0,0.23684210526315788,11,9.0,0.8181818181818182,4.5,Midfielder,,0.2,0.4
432,Tyrique George,Chelsea,,,0.0,0.0,,,0.0,0.0,1.6666666666666667,,0.0,0.0,,0.0,,1.0,0.0,,0.0,0.0,6.0,0.0,0.0,0.0,,1.6666666666666667,1.6666666666666667,1.0,0.0,,0.0,,3.0,1.0,,,0.0,0.0,False,17.0,0.68,8,17.0,2.125,5.0,Midfielder,,0.16666666666666669,0.0
531,Yunus Emre Konak,Brentford,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,10.0,0.2631578947368421,11,9.999999999999998,0.909090909090909,4.5,Midfielder,,0.16666666666666666,0.3333333333333333
536,Igor Thiago Nascimento Rodrigues,Brentford,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,9.0,0.23684210526315788,12,9.0,0.75,6.0,Forward,,0.13333333333333333,0.06666666666666667
156,Solly March,Brighton,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,2.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,7.0,0.18421052631578946,8,7.0,0.875,6.0,Midfielder,,0.13333333333333333,0.2
239,Dane Scarlett,Spurs,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,False,6.0,0.15789473684210525,5,5.999999999999999,1.1999999999999997,4.5,Forward,,0.13333333333333333,0.0
402,Oscar Bobb,Man City,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,3.0,0.07894736842105263,5,3.0,0.6,5.5,Midfielder,,0.13333333333333333,0.0
168,Jeremy Sarmiento Morante,Brighton,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.02631578947368421,1,1.0,1.0,5.0,Midfielder,,0.1,0.2
527,Gustavo Nunes Fernandes Gomes,Brentford,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,3.0,0.08333333333333333,3,3.0,1.0,5.0,Midfielder,,0.1,0.0
539,Altay Bayındır,Man Utd,0.0,0.0,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,,0.0,0.0,0.0,,0.0,0.0,False,8.0,0.25,3,8.0,2.6666666666666665,5.0,Goalkeeper,,0.1,0.0
497,Eric da Silva Moreira,Nott'm Forest,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,0.05263157894736842,2,2.0,1.0,4.5,Midfielder,,0.1,0.2
337,Lewis Orford,West Ham,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,,0.0,0.0,,,0.0,,,,,,,0.0,False,2.0,0.08,2,2.0,1.0,4.5,Midfielder,,0.1,0.2
200,Josh King,Fulham,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,False,10.0,0.2631578947368421,12,10.0,0.8333333333333334,4.5,Midfielder,,0.1,0.2
399,Rodrigo 'Rodri' Hernandez Cascante,Man City,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,False,3.0,0.09375,3,3.0,1.0,6.5,Midfielder,,0.1,0.0
63,Zain Silcott-Duberry,Bournemouth,,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,,,0.0,,,,0.0,,,,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,False,1.0,0.05,1,1.0,1.0,4.5,Midfielder,,0.1,0.0
665,Youssef Ramalho Chermiti,Everton,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,False,2.75,0.07236842105263158,5,2.75,0.55,5.0,Forward,,0.1,0.2
532,Paris Maghoma,Brentford,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.6666666666666666,0.0,,0.6666666666666666,1.0,0.0,,,,,,False,8.0,0.25806451612903225,9,8.0,0.8888888888888888,4.5,Midfielder,,0.06666666666666667,0.13333333333333333
343,Sam Johnstone,Wolves,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,False,10.0,0.2777777777777778,8,10.0,1.25,4.5,Goalkeeper,,0.06666666666666667,0.06666666666666667
